index,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,date,year,VIN (1-10),County,City,State,Postal Code,EV_year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,no_vehicle,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
906,131517,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,204,East New York,2009-2011,2009-01-01T00:00:00,13.9,2009-01-01,2009,5YJSA1H27F,King,Vashon,WA,98070.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,34.0,200530368,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702.0
907,131518,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,205,Sunset Park,2009-2011,2009-01-01T00:00:00,12.5,2009-01-01,2009,1N4BZ1CP3K,King,Seattle,WA,98117.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,36.0,104552010,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000.0
908,131519,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,206,Borough Park,2009-2011,2009-01-01T00:00:00,11.8,2009-01-01,2009,5YJ3E1EB7K,King,Redmond,WA,98053.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,45.0,4834658,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032327.0
909,131520,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2009-2011,2009-01-01T00:00:00,10.5,2009-01-01,2009,JTMAB3FV2M,Clark,Vancouver,WA,98663.0,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,49.0,182515287,POINT (-122.64695 45.65675),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041003.0
910,131521,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,2009-01-01T00:00:00,12.5,2009-01-01,2009,KNDCE3LG6L,Thurston,Olympia,WA,98516.0,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,22.0,145481024,POINT (-122.75379 47.06316),PUGET SOUND ENERGY INC,53067012225.0
911,131522,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,2009-01-01T00:00:00,10.4,2009-01-01,2009,1C4JJXP60M,King,Woodinville,WA,98072.0,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,45.0,161293149,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802.0
912,131523,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2009-2011,2009-01-01T00:00:00,15.4,2009-01-01,2009,WBY8P8C56K,Clallam,Sequim,WA,98382.0,2019,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126,0,24.0,171371126,POINT (-123.10367 48.07965),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002302.0
913,131524,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2009-2011,2009-01-01T00:00:00,18.2,2009-01-01,2009,KNDCC3LD3K,Pierce,Tacoma,WA,98422.0,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,27.0,303142920,POINT (-122.41666 47.30682),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940005.0
914,131525,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,301,Washington Heights,2009-2011,2009-01-01T00:00:00,12.5,2009-01-01,2009,5YJYGDEE2M,Chelan,Leavenworth,WA,98826.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,12.0,172074346,POINT (-120.65754 47.5982),PUD NO 1 OF CHELAN COUNTY,53007960202.0
915,131526,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,2009-01-01T00:00:00,18.8,2009-01-01,2009,1G1RD6S56G,King,Seattle,WA,98119.0,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,36.0,138217047,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005902.0
916,131527,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,303,East Harlem,2009-2011,2009-01-01T00:00:00,29.2,2009-01-01,2009,5YJ3E1EC9M,Pierce,Bonney Lake,WA,98391.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,179673007,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070312.0
917,131528,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,2009-01-01T00:00:00,11.6,2009-01-01,2009,1G1FW6S00H,Thurston,Olympia,WA,98502.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,22.0,118265073,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067012001.0
918,131529,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2009-2011,2009-01-01T00:00:00,9.2,2009-01-01,2009,5YJ3E1EA5K,Clark,Vancouver,WA,98662.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,17.0,476415243,POINT (-122.57722 45.64251),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703.0
919,131530,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,2009-01-01T00:00:00,9.0,2009-01-01,2009,5YJ3E1EC0L,Benton,Kennewick,WA,99338.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,16.0,5038050,POINT (-119.3118 46.20664),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010814.0
920,131531,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,2009-01-01T00:00:00,8.6,2009-01-01,2009,WA1F2AFY0M,Kitsap,Silverdale,WA,98383.0,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,23.0,135145664,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091302.0
921,131532,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,2009-01-01T00:00:00,5.4,2009-01-01,2009,7SAYGDEE2N,Kitsap,Bremerton,WA,98312.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35.0,187316307,POINT (-122.66122 47.56573),PUGET SOUND ENERGY INC,53035080700.0
922,131533,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,2009-01-01T00:00:00,15.5,2009-01-01,2009,3C3CFFGEXJ,King,Seattle,WA,98107.0,2018,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,36.0,195247027,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003301.0
923,131534,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,2009-01-01T00:00:00,5.8,2009-01-01,2009,5YJ3E1EC6M,Clark,Camas,WA,98607.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,195323894,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041325.0
924,131535,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2009-2011,2009-01-01T00:00:00,12.3,2009-01-01,2009,5YJSA1DPXD,Benton,Kennewick,WA,99338.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,16.0,135395438,POINT (-119.3118 46.20664),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010814.0
925,131536,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,402,West Queens,2009-2011,2009-01-01T00:00:00,9.6,2009-01-01,2009,1N4BZ0CP9G,King,Seattle,WA,98115.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46.0,3832804,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002100.0
926,131537,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2009-2011,2009-01-01T00:00:00,11.3,2009-01-01,2009,7SAYGDEE2P,King,Bellevue,WA,98006.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,228658209,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901.0
927,131538,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,2009-01-01T00:00:00,10.2,2009-01-01,2009,5YJ3E1EA0K,Lewis,Chehalis,WA,98532.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,20.0,104783766,POINT (-122.96462 46.6621),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041970800.0
928,219982,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2014,2014-06-01T00:00:00,27.0,2014-06-01,2014,4JGDM2EB6P,Clark,Ridgefield,WA,98642.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,227129171,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303.0
929,131539,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009-2011,2009-01-01T00:00:00,12.4,2009-01-01,2009,1G1RD6E48E,King,Seattle,WA,98112.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,43.0,125607667,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400.0
930,131540,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2009-2011,2009-01-01T00:00:00,9.7,2009-01-01,2009,3FMTK1SS0N,Snohomish,Lynnwood,WA,98036.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32.0,213506394,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051401.0
931,131541,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,407,Southwest Queens,2009-2011,2009-01-01T00:00:00,10.5,2009-01-01,2009,1G1FY6S00P,King,Seatac,WA,98148.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33.0,232676741,POINT (-122.32806 47.46155),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500.0
932,131542,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,408,Jamaica,2009-2011,2009-01-01T00:00:00,12.7,2009-01-01,2009,5YJYGDEF4M,Kitsap,Kingston,WA,98346.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23.0,231199426,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090202.0
933,131543,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,409,Southeast Queens,2009-2011,2009-01-01T00:00:00,10.0,2009-01-01,2009,1N4BZ0CP6G,King,Vashon,WA,98070.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,34.0,349867689,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701.0
934,131544,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,410,Rockaways,2009-2011,2009-01-01T00:00:00,18.8,2009-01-01,2009,5YJ3E1EB0K,Snohomish,Snohomish,WA,98296.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,44.0,271092860,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052008.0
935,131545,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,501,Port Richmond,2009-2011,2009-01-01T00:00:00,16.6,2009-01-01,2009,1N4BZ0CPXH,Snohomish,Bothell,WA,98021.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,1.0,102295259,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051937.0
936,131546,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,2009-01-01T00:00:00,17.3,2009-01-01,2009,5YJ3E1EB8N,Pierce,Bonney Lake,WA,98391.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,205592544,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070312.0
937,131547,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,503,Willowbrook,2009-2011,2009-01-01T00:00:00,13.5,2009-01-01,2009,5UXTA6C04N,King,Seattle,WA,98112.0,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,43.0,196074714,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007600.0
938,131548,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2009-2011,2009-01-01T00:00:00,11.7,2009-01-01,2009,5YJXCBE48H,Clark,La Center,WA,98629.0,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,20.0,197302976,POINT (-122.67244 45.86161),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040202.0
939,131549,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Citywide,1,New York City,2009-2011,2009-01-01T00:00:00,14.1,2009-01-01,2009,5YJSA1DP5D,Pierce,Bonney Lake,WA,98391.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,31.0,475916339,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070208.0
940,131550,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2009-2011,2009-01-01T00:00:00,20.6,2009-01-01,2009,1G1RB6S52H,Kitsap,Port Orchard,WA,98367.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,26.0,281025566,POINT (-122.65745 47.4916),PUGET SOUND ENERGY INC,53035092902.0
941,131551,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,2,Brooklyn,2009-2011,2009-01-01T00:00:00,13.3,2009-01-01,2009,WBY1Z4C56F,Whatcom,Bellingham,WA,98225.0,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,42.0,476437356,POINT (-122.47122 48.75235),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000502.0
942,131552,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,3,Manhattan,2009-2011,2009-01-01T00:00:00,12.6,2009-01-01,2009,1N4AZ1BV0P,Clark,Ridgefield,WA,98642.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,228031002,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303.0
943,131553,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,4,Queens,2009-2011,2009-01-01T00:00:00,11.4,2009-01-01,2009,5YJ3E1EB8L,Pierce,Puyallup,WA,98374.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,25.0,126065439,POINT (-122.28449 47.146),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071210.0
944,131554,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2009-2011,2009-01-01T00:00:00,14.2,2009-01-01,2009,1G1RC6S55G,Thurston,Lacey,WA,98503.0,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,22.0,252610186,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011300.0
945,131555,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2009-2011,2009-01-01T00:00:00,77.6,2009-01-01,2009,KNDRJDLH5N,Thurston,Olympia,WA,98501.0,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,22.0,211285707,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010700.0
946,131556,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,2009-01-01T00:00:00,57.0,2009-01-01,2009,5YJ3E1EB3J,King,Seattle,WA,98115.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46.0,310280505,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003900.0
947,131557,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2009-2011,2009-01-01T00:00:00,49.6,2009-01-01,2009,5YJYGDEEXM,Spokane,Spokane,WA,99203.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6.0,179006068,POINT (-117.39322 47.63374),MODERN ELECTRIC WATER COMPANY,53063004200.0
948,131558,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2009-2011,2009-01-01T00:00:00,54.5,2009-01-01,2009,5UXTA6C05M,King,Newcastle,WA,98059.0,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,41.0,172482376,POINT (-122.15771 47.50549),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005.0
949,131559,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2009-2011,2009-01-01T00:00:00,47.4,2009-01-01,2009,JN1AZ0CP0B,Snohomish,Monroe,WA,98272.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,39.0,192023520,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,53061052206.0
950,131560,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2009-2011,2009-01-01T00:00:00,55.8,2009-01-01,2009,5YJ3E1EB7N,King,Redmond,WA,98052.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,207436113,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325.0
951,131561,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2009-2011,2009-01-01T00:00:00,58.8,2009-01-01,2009,5YJXCBE27G,Snohomish,Mukilteo,WA,98275.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,21.0,197182737,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042001.0
952,131562,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,2009-01-01T00:00:00,45.6,2009-01-01,2009,1FADP5FU0H,Kitsap,Poulsbo,WA,98370.0,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,23.0,112907693,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090201.0
953,131563,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,2009-01-01T00:00:00,40.5,2009-01-01,2009,W1KCG2DB4N,King,Bellevue,WA,98005.0,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,207218098,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805.0
